len_title,len_brand,len_material,len_color,len_description
5,1,0,0,220
5,1,0,0,220
12,1,1,1,107
12,1,1,1,107
8,2,0,0,62
10,2,1,1,77
6,1,1,0,57
14,2,0,0,75
15,2,0,0,144
15,2,0,1,137
9,1,0,0,64
7,2,0,0,85
7,2,0,0,85
7,2,0,0,85
17,1,0,0,107
14,1,0,0,61
9,1,1,0,155
11,1,0,0,60
12,1,1,0,48
12,1,1,0,48
11,2,1,1,45
11,2,1,1,45
11,2,1,1,45
11,2,1,1,45
8,1,3,0,76
8,1,3,0,76
8,1,3,0,76
8,1,3,0,76
8,1,3,0,76
12,1,0,0,307
9,1,1,0,177
9,1,1,0,177
9,1,1,0,177
12,2,0,0,130
9,5,0,2,106
9,5,0,2,106
9,5,0,2,106
9,5,0,2,106
9,2,0,0,82
18,3,0,0,73
10,1,0,1,87
10,1,0,1,87
10,1,0,1,87
10,3,1,0,50
10,2,0,1,147
8,2,0,0,82
8,2,0,0,82
9,2,2,1,82
9,2,0,0,92
13,2,0,0,102
7,1,2,1,44
9,2,1,0,60
12,2,0,0,101
11,1,0,1,59
11,1,0,1,59
11,1,0,1,59
9,2,0,0,71
7,1,0,0,57
17,1,0,0,183
20,2,1,1,120
20,2,1,1,120
15,2,0,0,63
12,1,0,0,97
12,1,0,0,97
8,1,0,0,84
8,1,0,0,84
8,1,0,0,84
8,1,0,0,84
14,1,0,0,129
14,1,0,1,206
14,1,0,1,206
14,1,0,1,206
14,1,0,1,206
8,1,0,0,155
8,1,0,0,155
4,1,0,0,34
18,1,1,1,95
13,1,0,0,396
13,1,1,1,155
13,1,0,1,154
17,2,0,0,102
9,2,0,1,44
11,1,0,0,232
11,1,0,0,232
11,1,0,0,232
11,1,0,0,83
11,1,0,0,83
11,1,0,0,83
13,2,1,1,86
13,2,1,1,86
10,2,0,1,123
10,2,0,1,123
10,2,0,1,123
13,1,1,1,175
13,1,1,1,175
14,1,0,1,73
11,2,0,1,90
11,2,1,1,90
11,2,0,1,90
11,2,1,1,90
12,3,2,1,56
12,3,2,1,56
8,1,1,1,57
17,1,0,1,78
8,2,0,0,41
21,2,1,1,85
12,2,0,0,75
10,2,0,2,139
10,2,0,2,139
10,2,0,2,139
10,2,0,2,139
10,2,0,2,139
10,2,0,2,139
10,2,0,2,139
19,2,0,0,121
7,1,0,0,71
11,1,0,0,121
11,1,0,0,121
24,1,1,1,288
24,1,1,1,288
10,2,0,0,45
10,1,0,0,96
10,1,0,0,96
11,1,0,0,68
7,1,0,0,134
7,1,0,0,134
6,1,0,0,87
19,2,0,0,165
10,1,0,0,114
7,1,0,0,97
7,1,0,0,92
11,1,0,1,120
4,1,1,0,67
4,1,1,0,67
6,1,0,0,38
13,1,0,0,61
13,1,0,0,61
13,1,0,0,61
14,2,4,1,55
14,2,4,1,55
12,2,0,0,59
14,1,2,2,79
8,1,0,0,184
16,1,1,1,73
16,1,1,1,73
9,3,1,1,36
6,1,0,0,62
10,2,0,1,175
13,2,1,1,53
13,2,1,1,53
13,2,1,1,53
9,2,0,0,67
11,1,1,1,48
11,1,1,1,48
6,1,0,0,87
7,2,0,0,63
8,1,1,1,58
8,1,1,1,58
12,1,0,0,166
5,1,7,0,77
5,1,7,0,77
5,1,7,0,77
12,3,0,0,58
12,3,0,0,58
14,2,1,1,70
15,1,1,1,82
16,2,0,0,237
9,1,0,0,89
13,4,0,1,134
13,4,0,1,134
13,4,0,1,134
12,1,0,0,238
14,2,0,1,86
11,1,0,0,359
12,2,0,0,58
7,2,1,1,48
7,2,1,1,48
12,2,0,0,58
9,1,0,1,49
12,1,0,0,90
6,2,1,2,103
6,2,1,2,103
3,1,0,0,65
13,1,0,0,50
20,3,0,1,165
12,1,0,0,88
8,2,1,1,83
8,2,1,1,83
16,1,1,1,65
16,1,1,1,65
7,1,0,0,60
7,1,0,0,60
13,1,0,0,101
9,1,0,0,66
7,2,0,0,72
10,1,0,0,69
5,1,0,0,52
5,1,0,0,52
10,1,0,0,182
10,1,0,0,182
10,1,0,0,182
17,2,2,1,90
6,1,1,1,53
6,1,1,1,53
12,2,0,2,121
14,3,0,0,114
6,1,2,0,53
6,1,2,0,53
15,1,0,0,65
7,1,1,0,41
7,1,1,0,41
7,1,1,0,41
11,3,1,2,71
12,2,0,0,141
12,2,0,0,141
12,1,0,1,59
7,1,0,0,104
7,1,0,0,104
19,2,0,0,77
6,1,0,0,40
6,1,0,0,133
5,1,0,0,55
18,1,0,0,60
14,1,0,1,101
10,2,0,0,45
16,2,0,0,81
8,2,0,0,132
5,2,1,0,56
6,1,0,0,123
16,4,1,1,103
6,1,0,1,97
6,1,0,1,97
18,1,0,0,51
18,1,0,0,51
18,1,0,0,51
8,1,1,1,139
10,1,0,2,258
18,1,0,0,105
7,2,0,0,42
14,1,0,1,170
14,1,0,1,170
12,1,1,1,93
12,1,1,1,102
7,4,0,0,91
6,2,0,0,47
13,3,0,1,192
13,3,0,1,192
13,1,0,0,126
13,1,0,0,126
13,1,0,0,126
13,1,0,0,57
9,1,0,0,32
11,2,0,0,67
12,1,0,0,118
12,1,0,0,110
7,2,0,0,61
13,2,0,0,67
13,2,0,0,67
13,2,0,0,67
13,2,0,0,67
13,1,0,0,143
13,1,0,0,143
13,3,1,1,97
13,3,1,1,97
13,3,1,1,97
13,3,1,1,97
13,3,1,1,97
14,2,0,3,89
14,2,0,3,89
14,2,0,3,89
14,2,0,3,89
19,3,0,0,102
12,1,0,0,93
13,1,0,1,73
11,1,0,0,98
11,3,0,0,163
10,1,0,0,77
12,3,1,0,51
12,3,1,0,51
12,3,1,0,51
12,3,1,0,51
9,2,0,0,106
9,2,0,0,106
6,2,0,0,366
12,2,0,0,54
12,1,1,1,96
11,1,0,0,87
11,1,0,0,87
9,2,0,0,87
9,3,2,1,148
9,3,2,1,148
9,3,2,1,148
9,3,2,1,148
9,3,2,1,148
9,3,2,1,148
11,2,1,0,47
14,2,0,1,64
18,1,0,0,190
18,1,0,0,190
10,2,0,0,75
10,2,0,0,95
10,2,0,0,95
10,2,0,0,95
13,2,1,1,119
10,5,0,2,106
10,5,0,2,106
10,5,0,2,106
10,5,0,2,106
16,2,0,0,72
13,4,1,0,129
13,4,1,0,129
13,4,1,0,129
12,1,1,1,96
12,1,1,1,96
12,1,1,1,96
12,1,1,1,96
17,3,0,0,172
16,2,0,0,110
9,1,0,0,323
9,1,0,0,323
6,1,0,0,71
6,1,0,0,71
9,1,1,0,110
9,1,1,0,110
9,1,1,0,110
9,1,1,0,110
6,2,0,0,73
11,1,1,1,73
11,1,1,1,73
11,1,1,1,73
15,1,0,0,87
14,2,0,0,67
11,1,0,0,67
11,1,0,0,67
12,1,0,0,80
9,1,0,0,68
9,3,1,1,67
8,1,0,0,63
8,1,0,0,98
13,2,0,0,61
13,2,0,0,61
7,2,1,1,61
7,2,1,1,61
7,2,1,1,61
14,2,0,0,84
7,1,0,0,84
7,1,0,0,84
7,1,0,0,84
10,1,0,0,61
15,2,0,1,115
16,4,0,0,132
22,2,0,0,158
4,1,0,0,81
10,1,0,1,132
10,1,0,1,132
11,3,0,0,150
5,1,0,0,52
8,2,0,0,60
9,1,1,0,41
9,1,1,0,41
9,1,1,0,41
10,3,0,0,51
16,3,1,1,185
17,1,0,0,118
19,1,0,0,257
19,1,0,0,257
19,1,0,0,257
9,2,1,0,30
8,1,0,0,113
8,1,0,0,62
7,2,1,0,66
9,2,0,0,51
16,2,0,0,58
10,1,1,0,61
10,1,1,0,61
10,1,1,0,61
10,1,1,0,61
12,1,0,1,110
12,1,0,1,110
12,1,0,1,110
8,1,1,0,47
7,1,0,0,59
7,1,0,0,59
12,2,0,0,37
19,2,1,0,103
19,2,1,0,103
14,1,2,2,93
14,1,2,2,93
13,1,0,0,67
9,3,0,0,94
7,1,0,1,67
10,1,0,0,58
13,2,0,0,90
9,3,1,0,169
9,3,1,0,169
12,1,0,0,214
12,1,0,0,214
9,3,0,0,69
14,2,0,0,238
10,2,0,0,77
11,1,0,0,146
9,1,0,0,126
9,1,0,0,126
9,1,0,0,126
9,1,0,0,126
9,1,0,0,126
14,3,0,0,74
13,1,0,2,207
14,1,0,0,31
11,1,0,0,69
14,3,1,1,197
16,1,0,2,163
9,1,1,1,163
9,1,1,1,163
3,1,0,0,43
9,2,0,1,86
9,2,0,1,86
14,1,0,1,139
7,1,0,0,63
7,1,0,0,63
9,1,2,0,73
14,1,0,0,47
9,3,0,0,58
12,3,0,2,80
12,3,0,2,80
12,3,0,2,80
10,1,1,1,117
10,1,1,1,117
14,2,0,0,64
14,2,0,0,64
17,2,0,0,347
8,1,0,0,131
16,1,0,0,82
15,1,0,0,109
12,1,0,1,123
7,1,0,0,106
11,3,1,0,114
11,3,1,0,114
11,3,1,0,114
11,3,1,0,114
11,3,1,0,114
11,2,0,0,105
11,1,0,0,86
12,1,0,0,182
12,1,0,0,182
12,1,0,0,182
9,1,0,0,124
11,1,1,1,89
11,1,1,1,89
11,2,0,2,149
11,1,0,0,63
14,1,0,1,157
12,2,0,0,97
12,2,0,0,97
9,1,0,0,86
10,1,0,0,62
14,1,0,0,151
14,1,0,0,151
9,1,0,0,45
16,1,0,0,81
10,1,0,0,163
9,1,0,0,42
11,2,1,1,84
11,2,1,1,84
11,2,1,1,84
11,2,1,1,84
16,1,2,2,62
23,2,1,1,56
23,2,14,1,56
11,1,0,0,55
4,1,0,0,216
10,1,0,2,47
10,1,0,2,47
17,2,0,0,71
14,2,0,0,115
9,1,0,0,93
8,2,0,1,67
14,2,0,0,234
14,2,0,0,234
14,2,0,0,234
12,1,0,0,82
8,1,0,0,39
12,1,0,0,263
12,1,0,0,263
12,1,0,0,263
12,1,0,0,263
12,1,0,0,263
6,1,0,0,99
11,1,1,1,94
8,1,0,0,175
7,2,0,0,85
7,2,0,0,85
17,1,1,1,68
14,1,0,0,92
16,2,0,0,90
16,2,0,0,90
16,2,0,0,90
20,2,0,0,75
11,2,1,1,63
11,2,1,1,63
12,1,0,0,149
9,1,0,1,48
9,1,0,1,48
9,1,0,1,48
9,1,0,1,48
9,1,0,1,48
6,1,2,0,139
6,1,0,0,47
8,2,0,0,64
11,1,0,0,68
6,1,1,1,91
13,1,2,1,113
13,1,2,1,113
13,3,0,0,140
13,3,0,0,140
13,3,0,0,140
9,2,0,0,57
11,3,1,0,65
11,1,1,1,107
11,1,1,1,107
9,2,0,1,131
9,2,0,1,131
11,3,0,0,130
14,1,0,0,98
9,2,0,0,40
13,2,0,0,85
9,1,0,0,68
9,1,0,0,68
9,1,0,0,68
14,1,0,0,53
14,1,0,0,53
15,2,0,1,156
11,1,0,1,121
11,1,0,1,121
11,4,1,1,194
14,2,0,0,43
14,2,0,0,43
12,2,0,0,76
8,2,0,0,80
8,2,0,0,80
7,1,1,1,54
18,4,0,0,156
11,1,1,1,212
11,1,1,1,212
11,1,1,1,212
7,1,0,0,152
16,2,1,1,57
16,2,1,1,57
5,1,0,0,52
5,1,0,0,52
18,1,0,0,84
14,1,1,1,59
14,1,1,1,59
9,2,0,0,96
18,1,0,0,104
18,1,0,0,104
12,3,0,0,46
24,3,1,1,127
24,3,1,1,127
9,1,1,1,55
10,3,0,0,52
13,2,0,0,53
9,1,0,0,164
9,1,0,0,164
15,1,0,0,106
12,1,1,1,42
8,2,0,0,123
10,1,1,1,77
12,1,0,0,86
12,1,0,0,125
12,1,0,0,125
12,1,0,0,125
13,1,0,0,76
13,2,0,0,143
13,2,0,0,143
13,2,0,0,143
7,1,0,0,59
19,1,0,0,230
7,1,0,0,173
7,1,1,0,51
10,3,0,0,84
8,2,0,0,111
12,1,0,0,123
13,2,1,1,34
13,2,1,1,34
9,2,0,1,54
8,1,0,0,115
8,1,0,0,115
15,1,0,0,75
26,2,1,1,70
26,2,1,1,70
9,1,0,0,131
9,1,0,1,54
9,1,0,1,54
9,1,0,1,54
9,1,0,1,54
9,1,0,0,138
11,2,0,0,152
11,2,0,0,152
7,1,0,0,36
11,3,0,0,71
13,3,0,0,91
11,2,0,0,137
8,1,0,0,46
8,1,0,0,46
13,1,0,0,114
13,1,0,0,114
13,1,0,0,114
7,1,0,2,126
7,1,0,2,126
7,1,0,2,126
18,1,0,0,70
12,1,1,2,61
12,1,1,2,61
17,2,1,1,103
17,2,1,1,103
17,2,1,1,103
9,3,0,0,62
5,2,0,0,51
24,1,0,0,104
24,1,0,0,104
8,1,2,1,58
8,1,2,1,58
8,1,2,1,58
8,1,2,1,58
8,1,2,1,58
8,1,2,1,58
8,1,2,1,58
8,1,2,1,58
8,1,2,1,58
8,1,2,1,58
10,1,0,0,126
15,2,0,0,227
12,2,0,1,217
12,2,0,1,217
10,1,0,0,52
14,1,0,0,175
8,2,0,0,208
8,2,0,0,208
8,2,0,0,208
11,2,0,0,42
14,1,0,0,144
13,1,1,0,63
13,1,1,0,63
17,1,0,0,95
8,1,0,0,42
8,1,0,0,42
8,1,0,0,42
8,1,0,1,59
8,1,0,1,59
5,1,0,0,66
12,2,1,1,108
12,2,1,1,108
6,2,0,0,85
10,2,0,0,79
11,3,0,0,172
11,3,0,0,172
11,3,0,0,172
5,1,1,1,64
16,2,0,0,77
16,2,0,0,77
8,1,1,1,79
8,1,1,1,79
8,1,1,1,79
10,3,0,0,81
16,1,0,0,181
16,1,0,0,181
3,1,0,0,38
15,1,0,0,137
15,1,0,0,137
15,1,0,0,137
15,1,0,0,137
6,1,0,0,55
9,1,0,1,95
19,2,0,0,176
16,1,0,1,101
10,2,0,0,35
14,1,0,0,448
14,1,0,0,448
11,1,0,0,131
8,1,1,1,101
8,1,1,1,101
7,1,0,0,60
7,1,0,0,60
10,2,0,0,54
9,2,0,0,72
9,2,0,0,72
9,2,0,0,72
14,1,0,1,79
11,3,0,1,107
7,1,0,0,53
14,3,1,1,236
14,3,1,1,236
12,1,0,0,45
8,1,0,0,109
15,2,0,0,61
11,1,0,0,124
11,1,0,0,124
13,1,1,1,66
13,1,1,1,66
15,1,0,0,177
10,1,0,0,109
21,2,0,0,39
10,2,0,1,56
10,2,0,1,56
13,3,0,0,89
13,3,0,0,89
13,3,0,0,89
10,2,0,0,82
11,1,0,0,92
20,1,0,0,116
10,2,0,1,86
7,1,0,0,112
11,2,0,0,67
11,2,0,0,67
9,1,0,0,67
11,1,1,2,130
11,1,1,2,130
11,1,1,2,130
17,2,0,2,160
6,1,1,1,139
7,1,0,0,49
7,1,0,0,76
9,2,0,0,80
6,1,1,2,62
6,1,1,2,62
10,1,0,2,74
10,1,0,2,74
19,1,0,0,148
17,1,0,0,176
10,2,0,0,72
25,3,0,0,155
13,1,0,1,200
13,1,0,1,200
13,1,0,1,200
10,1,1,0,52
16,1,0,0,47
18,2,0,2,270
18,2,0,2,270
18,2,0,2,270
18,2,0,2,270
6,1,0,1,120
8,4,1,0,100
8,4,1,0,100
10,1,0,0,143
10,3,0,1,60
10,3,0,1,60
10,3,0,1,60
10,3,0,1,60
10,3,0,1,60
18,2,0,0,62
14,2,0,0,124
5,1,0,1,70
12,2,1,0,65
14,1,0,0,138
14,1,0,0,138
6,2,1,0,63
11,1,0,0,120
8,1,1,1,76
8,1,1,1,76
8,1,1,1,76
12,1,0,0,56
12,3,0,0,103
12,3,0,0,103
18,1,0,0,134
12,3,0,0,135
10,2,1,1,52
10,2,1,1,52
10,2,1,1,52
10,2,1,1,52
18,1,0,0,67
12,1,0,0,56
12,2,0,0,283
12,1,2,0,54
12,1,2,0,54
11,1,0,0,73
7,1,1,0,50
7,1,1,0,50
11,3,0,0,145
9,1,0,0,117
14,1,0,0,201
15,1,0,0,108
15,1,0,0,108
17,1,1,1,64
17,1,1,1,64
17,1,1,1,64
12,3,0,0,105
11,1,2,0,59
9,2,0,1,111
10,1,0,0,95
10,1,0,0,95
7,1,0,0,57
8,2,0,0,45
10,1,1,0,45
19,1,0,0,247
19,1,0,0,247
19,1,0,0,247
12,3,0,0,167
13,1,0,1,152
13,1,0,1,152
18,1,0,0,267
14,2,0,0,35
7,1,1,1,95
11,1,0,0,250
11,1,0,0,250
11,1,0,0,250
11,1,0,0,250
6,2,1,1,37
18,1,0,0,120
14,2,0,0,115
8,1,0,0,24
10,1,0,0,65
14,4,0,0,121
10,1,0,0,112
14,1,0,0,52
7,1,0,0,83
7,1,0,0,83
7,1,0,0,83
15,2,0,0,72
10,1,0,0,84
6,1,0,0,74
13,3,0,0,123
13,3,0,0,123
8,1,0,0,130
8,1,0,0,130
20,1,0,1,548
20,1,0,1,548
20,1,0,1,548
9,1,0,0,67
9,1,1,0,62
11,1,0,0,100
6,1,1,1,51
7,1,0,0,56
7,1,0,0,56
7,1,0,0,87
7,1,0,0,87
12,2,1,1,97
8,1,1,1,43
8,1,0,0,65
10,1,0,0,36
11,1,0,0,51
11,1,0,0,51
11,1,1,0,68
7,1,0,1,87
11,1,1,1,260
11,1,1,1,260
11,1,1,1,260
12,1,0,0,170
12,3,0,0,72
6,2,0,0,36
6,1,0,0,252
22,3,0,0,203
10,3,2,1,73
10,3,2,1,73
20,1,0,0,75
12,2,1,0,66
12,2,1,0,66
7,2,0,0,208
7,2,0,0,208
15,1,0,1,128
19,1,0,0,109
8,1,0,1,199
8,1,0,1,199
8,1,0,1,199
11,2,0,0,101
15,3,0,0,111
15,3,0,0,111
10,1,0,0,100
12,2,0,0,57
12,1,0,0,104
11,4,0,0,149
6,2,0,0,37
16,2,0,0,130
9,1,0,0,198
16,1,2,1,175
5,1,0,0,41
12,1,0,2,163
12,1,0,2,163
12,1,0,2,163
16,6,0,1,100
16,6,0,1,100
8,1,0,0,147
14,3,1,1,56
10,3,0,0,112
16,1,0,0,92
13,1,0,0,83
13,1,0,0,83
10,1,0,0,111
13,1,0,2,168
5,1,2,1,97
5,1,2,1,97
5,1,1,1,97
5,1,1,1,97
11,1,0,0,90
14,2,0,0,84
12,1,0,0,126
12,2,1,0,48
12,2,1,0,48
12,2,1,0,48
15,2,0,0,61
15,2,0,0,61
15,2,0,0,61
12,1,1,1,111
12,1,1,1,111
13,1,0,0,51
13,3,1,0,125
13,3,1,0,125
7,1,0,1,81
7,1,0,1,81
12,1,0,1,321
12,1,0,1,321
12,1,0,1,321
13,2,0,0,49
10,2,0,0,50
16,1,0,0,237
7,1,0,0,93
7,1,0,0,93
15,2,0,0,117
11,1,0,0,179
6,1,1,1,244
13,1,0,0,63
12,1,0,0,56
12,1,0,0,56
11,1,0,0,60
4,1,0,0,68
7,1,0,0,128
7,1,0,0,128
15,1,0,0,125
9,2,0,0,39
6,1,2,0,60
6,1,2,0,60
6,1,2,0,60
16,1,0,0,75
21,3,0,0,236
8,2,0,2,212
8,1,0,1,82
14,1,0,0,226
14,1,0,0,226
12,3,0,0,177
12,1,0,0,54
13,1,0,0,127
18,2,0,0,229
15,1,0,0,185
15,1,0,0,185
15,1,0,0,185
11,4,0,0,54
11,4,0,0,54
11,2,0,0,112
11,2,0,0,112
15,1,0,0,121
15,1,0,0,121
12,1,0,0,370
16,1,0,1,105
15,1,0,0,91
9,2,0,0,130
8,1,1,1,106
5,2,3,0,95
5,2,3,0,95
6,1,0,0,72
16,1,0,0,129
9,2,0,0,93
12,1,0,0,161
9,2,1,1,293
9,2,1,1,293
9,2,1,1,293
15,1,0,0,117
14,3,0,0,87
9,1,0,0,55
16,1,0,1,158
16,1,0,1,158
5,1,0,0,66
11,2,0,0,58
12,1,0,0,124
12,1,0,0,124
6,1,0,0,118
13,1,0,1,48
13,1,0,1,48
7,2,0,0,61
13,1,0,0,188
13,1,0,0,188
13,1,0,0,188
13,1,0,0,188
13,1,0,0,188
7,1,0,0,43
11,2,0,0,69
11,2,0,0,69
12,1,0,1,167
12,1,0,1,167
3,1,0,0,38
3,1,0,0,38
10,1,0,0,52
9,3,1,0,109
9,3,1,0,109
9,3,1,0,109
9,3,1,0,109
9,3,1,0,109
11,1,0,0,51
11,1,0,0,51
11,1,0,0,51
24,2,0,0,164
10,1,1,1,42
10,1,1,1,42
18,1,0,0,298
9,2,1,1,84
9,2,1,1,84
12,2,0,0,69
16,1,0,0,201
16,1,0,0,201
16,1,0,0,201
10,1,0,0,92
9,1,0,0,52
7,1,0,0,138
7,1,0,0,138
7,1,0,0,138
13,2,1,1,123
13,2,1,1,123
16,2,0,2,124
13,2,0,0,34
5,1,0,0,80
13,2,1,0,47
6,1,2,0,56
6,1,2,0,56
12,1,0,0,125
13,1,0,0,106
13,1,0,0,106
13,3,0,0,63
16,2,0,0,85
9,1,0,0,87
13,4,0,0,86
7,1,0,0,172
7,1,0,0,172
15,1,0,0,90
15,1,0,0,90
15,1,0,0,90
15,1,0,0,90
15,1,0,0,90
15,1,0,0,90
11,3,0,0,119
6,1,0,0,60
6,1,0,0,60
10,1,0,0,76
10,1,0,0,76
10,1,0,0,76
24,1,1,1,172
24,1,1,1,172
24,1,1,1,172
15,2,1,1,110
15,2,1,1,110
15,2,1,0,45
15,2,1,0,45
15,1,0,0,141
17,2,0,0,283
8,1,0,0,73
11,1,0,0,316
11,1,0,0,316
8,1,0,0,44
10,2,0,0,38
13,1,0,1,76
13,1,0,1,76
7,1,0,0,54
7,1,0,0,54
7,2,1,1,44
18,2,0,0,246
8,1,0,0,54
8,1,0,0,192
12,2,0,0,63
12,1,0,2,149
12,1,2,2,117
12,1,2,2,117
8,1,0,0,70
8,1,0,0,70
12,2,0,0,64
12,2,0,0,64
13,1,0,0,70
13,1,0,0,70
13,1,0,0,70
13,1,0,0,70
13,4,0,0,195
13,1,0,0,49
14,1,0,1,256
9,1,0,0,115
8,1,1,1,46
8,1,1,1,46
8,2,1,1,47
8,2,1,1,47
8,2,1,1,47
9,2,1,0,43
13,3,0,0,119
13,3,0,0,119
13,2,0,0,122
13,2,0,0,122
18,3,0,0,56
8,1,1,0,72
13,1,0,0,86
14,3,0,0,84
14,3,0,0,84
8,2,0,0,47
8,2,0,0,47
8,2,0,0,47
17,1,0,0,110
17,1,0,0,110
15,1,0,0,89
11,1,0,1,284
11,1,0,1,284
10,1,0,0,98
12,3,0,0,83
12,3,0,0,83
18,2,1,1,97
18,2,1,1,97
18,2,1,1,97
18,2,1,1,97
18,2,1,1,97
18,2,1,1,97
18,2,1,1,97
18,2,1,1,97
5,1,0,0,77
5,1,0,0,77
5,1,0,0,77
4,1,0,0,59
6,1,0,0,138
12,3,0,1,82
13,1,0,0,56
18,1,0,0,121
13,2,0,0,47
13,2,0,0,47
13,2,0,0,47
9,1,0,0,103
15,1,0,2,221
13,2,1,0,118
13,2,1,0,118
14,1,0,2,197
10,1,1,1,129
6,2,0,0,106
13,1,0,0,90
13,1,0,0,90
10,1,0,0,267
7,1,2,2,94
7,1,2,2,94
10,1,1,0,81
10,1,1,0,81
10,1,1,0,81
10,1,1,0,81
11,1,1,0,189
12,1,1,1,82
12,1,1,1,82
6,1,0,0,42
5,1,1,0,61
5,1,1,0,61
12,4,1,0,68
22,2,0,0,133
9,1,1,1,95
9,1,1,1,95
12,1,0,0,242
12,1,0,0,242
16,3,0,0,72
6,1,0,0,137
5,1,0,0,131
16,2,1,2,112
16,2,1,2,112
6,2,0,0,79
6,2,0,0,97
11,1,0,0,99
19,1,0,0,177
5,1,0,0,47
15,1,0,0,36
7,2,0,0,85
6,2,0,0,36
6,2,0,0,36
11,1,0,0,58
11,1,0,0,58
13,1,0,0,137
15,2,0,1,41
4,2,0,0,61
22,1,0,1,115
10,1,0,0,152
8,2,0,0,29
4,1,0,0,42
27,2,1,1,111
27,2,1,1,111
21,1,0,2,177
21,1,0,2,177
21,1,0,2,177
21,1,0,2,177
20,1,1,0,201
20,1,1,0,201
13,1,0,0,87
16,1,1,0,135
10,1,0,1,134
6,1,0,0,118
6,1,0,0,118
10,1,0,0,87
13,2,0,1,116
9,1,0,0,77
15,6,0,1,101
7,1,0,0,96
7,1,0,0,96
15,1,0,0,97
14,1,0,0,105
5,2,1,0,55
14,1,0,0,127
8,2,0,0,58
8,2,0,0,58
13,1,0,0,177
9,1,0,0,86
9,1,0,0,86
9,1,0,0,64
9,1,0,0,64
9,1,1,0,66
13,2,0,0,70
8,1,0,0,98
8,1,0,0,98
11,4,2,0,154
13,2,0,2,102
13,2,0,2,102
18,3,1,0,73
18,3,1,0,73
10,2,0,1,98
11,1,0,0,99
7,2,1,0,37
17,1,0,2,214
17,1,0,2,214
17,1,0,2,214
9,1,0,0,67
10,3,0,0,96
15,1,0,0,57
13,2,0,1,121
12,2,3,1,57
12,2,1,1,57
13,1,0,0,105
17,2,0,0,178
7,1,2,1,37
7,1,2,1,37
7,1,0,0,93
11,1,0,0,165
9,1,0,0,157
13,1,0,0,91
9,3,2,1,74
9,3,2,1,74
16,1,0,0,97
16,1,0,0,97
16,1,0,0,97
16,1,0,0,97
12,1,0,1,104
12,1,0,1,104
11,3,0,0,91
11,3,0,0,91
9,2,0,0,128
9,2,0,0,128
16,6,0,2,100
10,1,0,0,151
10,1,0,0,151
6,1,0,0,40
14,1,0,0,145
9,2,0,0,71
12,2,0,0,54
14,2,0,1,83
14,2,0,1,83
14,2,0,1,83
14,2,0,1,83
14,2,0,1,83
14,2,0,1,83
14,2,0,1,83
14,1,0,0,107
18,3,0,0,92
6,1,0,0,38
4,1,0,0,36
4,1,0,0,36
10,2,0,0,143
10,2,0,0,93
10,2,0,0,93
12,3,0,0,120
18,3,0,0,185
11,1,0,0,64
11,1,0,0,64
10,2,0,1,134
5,2,0,0,36
5,2,0,0,36
11,1,0,0,53
11,1,0,0,53
9,1,0,0,75
14,3,0,0,71
12,3,0,0,102
13,3,1,0,83
6,1,0,0,112
7,1,0,0,71
7,1,0,0,71
7,1,0,0,71
7,1,0,0,71
7,1,0,0,71
10,2,0,0,64
10,2,1,0,95
10,1,0,0,206
10,1,0,0,62
9,3,0,0,82
9,3,0,0,82
9,3,0,0,82
9,3,0,0,82
12,3,0,0,95
13,2,2,0,79
12,1,1,1,99
20,1,0,1,386
11,1,1,1,97
11,1,1,1,97
15,1,0,0,82
17,1,0,0,135
17,1,0,0,135
17,1,0,0,135
13,1,0,0,100
7,1,0,0,58
12,2,0,0,68
15,1,0,0,198
15,1,0,0,198
14,1,2,1,104
14,1,2,1,104
14,1,2,1,104
10,1,1,1,165
10,1,1,1,165
8,1,0,0,54
13,2,1,1,118
10,1,0,0,77
7,2,0,1,67
9,1,1,0,25
9,1,1,0,25
5,1,1,0,179
14,2,0,0,49
11,2,0,0,98
15,1,0,0,69
7,1,0,0,114
15,1,0,0,85
15,1,0,0,85
15,1,0,0,85
15,1,0,0,85
9,1,0,0,72
14,1,0,0,103
15,2,0,2,53
14,1,0,0,152
9,2,0,0,83
9,2,0,0,83
7,1,0,1,76
6,1,1,0,38
10,1,0,0,40
9,1,0,0,59
9,1,0,0,59
5,1,0,0,61
17,2,0,0,100
13,1,0,0,68
18,2,0,0,122
18,2,0,0,122
5,1,0,0,217
9,1,0,0,106
6,2,0,0,48
10,1,0,0,46
5,2,0,0,207
6,1,0,0,111
10,1,0,0,95
9,2,0,1,159
9,2,0,1,159
16,3,0,0,39
9,1,0,0,123
11,1,0,0,61
9,1,0,0,75
6,1,0,0,55
7,1,3,0,106
7,1,3,0,106
15,1,1,1,51
14,2,0,0,44
7,1,1,1,44
12,1,0,0,144
8,1,0,0,47
7,1,0,0,33
13,2,0,0,90
9,2,0,0,63
18,1,0,0,122
10,1,0,0,149
10,1,0,0,149
10,1,0,0,149
10,1,0,0,149
19,2,2,2,81
8,1,0,0,64
5,1,0,0,48
6,1,0,1,49
11,1,1,0,81
13,3,0,1,80
11,1,1,0,105
11,1,1,0,105
8,1,0,0,51
20,2,1,1,141
20,2,1,1,141
8,1,0,2,309
10,1,0,0,214
13,2,0,0,61
10,1,0,0,128
12,4,0,0,38
9,3,0,0,44
17,2,0,0,121
5,1,0,0,63
7,1,0,1,57
